City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
282,Qeshm,IR,2022-10-05 01:14:34,26.9581,56.2719,84.15,74,4,4.94
283,Motygino,RU,2022-10-05 01:14:34,58.1831,94.7592,28.17,87,100,3.42
284,Staszow,PL,2022-10-05 01:14:35,50.5631,21.1659,44.92,97,99,7.05
285,Jamshedpur,IN,2022-10-05 01:13:00,22.8,86.1833,75.85,97,99,2.89
286,Ixtapa,MX,2022-10-05 01:14:35,20.7,-105.2,81.63,78,100,6.91
287,Urumqi,CN,2022-10-05 01:12:02,43.801,87.6005,40.15,56,0,2.24
288,Sabha,LY,2022-10-05 01:14:36,27.0377,14.4283,71.56,43,0,10.92
289,Severo-Kurilsk,RU,2022-10-05 01:14:36,50.6789,156.125,46.13,92,100,20.8
290,Varangaon,IN,2022-10-05 01:14:36,21.0167,75.9,74.55,74,100,3.71
291,Lavrentiya,RU,2022-10-05 01:14:37,65.5833,-171.0,37.85,70,7,7.4
292,Abadan,IR,2022-10-05 01:14:37,30.3392,48.3043,86.14,15,0,6.06
293,Port Lincoln,AU,2022-10-05 01:14:38,-34.7333,135.8667,64.35,73,39,10.98
294,Petropavlovsk-Kamchatskiy,RU,2022-10-05 01:14:38,53.0452,158.6483,46.99,100,100,8.95
295,Hervey Bay,AU,2022-10-05 01:14:39,-25.2986,152.8535,73.02,58,100,7.0
296,Krasnoselkup,RU,2022-10-05 01:14:39,65.7,82.4667,36.09,96,100,15.28
297,Husavik,IS,2022-10-05 01:14:40,66.0449,-17.3389,41.27,98,100,21.83
298,Erzin,TR,2022-10-05 01:14:40,36.9559,36.2,70.34,74,100,0.92
299,Rio Gallegos,AR,2022-10-05 01:14:40,-51.6226,-69.2181,46.45,61,0,9.22
300,Mocuba,MZ,2022-10-05 01:14:41,-16.8392,36.9856,70.05,63,0,3.38
301,Ambanja,MG,2022-10-05 01:14:41,-13.6833,48.45,69.19,79,52,2.95
302,Arlit,NE,2022-10-05 01:14:42,18.7369,7.3853,89.62,16,0,8.57
303,Slave Lake,CA,2022-10-05 01:12:53,55.2834,-114.769,53.15,48,100,3.71
304,Voh,NC,2022-10-05 01:14:42,-20.9667,164.7,80.31,42,3,9.62
305,Egvekinot,RU,2022-10-05 01:14:42,66.3167,-179.1667,27.0,76,75,5.28
306,Suez,EG,2022-10-05 01:14:43,29.9737,32.5263,70.99,82,0,9.15
307,Lisakovsk,KZ,2022-10-05 01:14:43,52.5369,62.4936,38.97,39,14,6.73
308,Mar Del Plata,AR,2022-10-05 01:14:44,-38.0023,-57.5575,55.94,79,40,9.22
309,Lasa,IT,2022-10-05 01:14:44,46.6166,10.7002,55.04,49,13,1.88
310,Halifax,CA,2022-10-05 01:14:01,44.6453,-63.5724,56.21,91,100,1.01
311,Puri,IN,2022-10-05 01:14:45,19.8,85.85,77.52,82,100,9.22
312,Bulgan,MN,2022-10-05 01:14:45,48.8125,103.5347,28.09,41,0,2.57
313,Pisco,PE,2022-10-05 01:14:45,-13.7,-76.2167,59.05,88,0,11.5
314,Zelenoborskiy,RU,2022-10-05 01:14:46,66.845,32.3622,40.05,92,100,1.81
315,Gusev,RU,2022-10-05 01:14:46,54.5922,22.1997,47.34,93,100,8.5
316,Ende,ID,2022-10-05 01:14:47,-8.8432,121.6623,84.81,71,40,4.38
317,Payo,ID,2022-10-05 01:14:47,-3.7508,103.6372,77.34,86,88,1.7
318,Sao Joao Da Barra,BR,2022-10-05 01:14:48,-21.6403,-41.0511,69.48,95,100,9.08
319,Tautira,PF,2022-10-05 01:14:48,-17.7333,-149.15,76.23,73,32,22.88
320,Leo,BF,2022-10-05 01:14:49,11.1,-2.1,73.22,82,42,2.66
321,Havre-Saint-Pierre,CA,2022-10-05 01:15:49,50.2334,-63.5986,46.76,93,100,6.91
322,Trebon,CZ,2022-10-05 01:15:49,49.0036,14.7707,50.09,95,25,4.21
323,Camacha,PT,2022-10-05 01:15:50,33.0833,-16.3333,65.62,83,20,6.91
324,Najran,SA,2022-10-05 01:15:50,17.4924,44.1277,68.65,23,84,4.18
325,Vanimo,PG,2022-10-05 01:15:51,-2.6741,141.3028,86.54,64,100,7.36
326,Namibe,AO,2022-10-05 01:15:51,-15.1961,12.1522,64.22,90,48,4.47
327,Anori,BR,2022-10-05 01:15:51,-3.7728,-61.6442,80.94,54,65,2.51
328,Beipiao,CN,2022-10-05 01:15:52,41.7919,120.7792,46.09,25,0,4.34
329,Hambantota,LK,2022-10-05 01:15:52,6.1241,81.1185,79.39,79,96,18.5
330,Visnes,NO,2022-10-05 01:15:53,59.3556,5.2242,51.82,93,100,4.61
331,Port Hardy,CA,2022-10-05 01:15:10,50.6996,-127.4199,60.98,82,75,3.44
332,Paita,PE,2022-10-05 01:15:53,-5.0892,-81.1144,63.55,82,100,16.78
333,Guerrero Negro,MX,2022-10-05 01:15:54,27.9769,-114.0611,71.4,74,2,12.03
334,Tiznit,MA,2022-10-05 01:15:54,29.5833,-9.5,68.86,49,8,3.31
335,Balakhninskiy,RU,2022-10-05 01:15:54,58.0106,114.2769,21.54,92,92,2.98
336,Cayenne,GF,2022-10-05 01:15:04,4.9333,-52.3333,77.04,88,20,2.3
337,Khanino,RU,2022-10-05 01:15:55,54.211,36.6229,42.91,94,100,8.97
338,Pedini,GR,2022-10-05 01:15:55,39.5997,20.8433,54.97,61,68,3.0
339,Coihaique,CL,2022-10-05 01:15:56,-45.5752,-72.0662,46.35,81,100,2.3
340,Ostrovnoy,RU,2022-10-05 01:15:56,68.0531,39.5131,45.66,94,100,11.18
341,Port Hedland,AU,2022-10-05 01:15:57,-20.3167,118.5667,82.45,42,0,8.05
342,Provideniya,RU,2022-10-05 01:15:57,64.3833,-173.3,41.36,70,75,11.18
343,Acarau,BR,2022-10-05 01:15:57,-2.8856,-40.12,77.61,80,99,16.46
344,Sinnamary,GF,2022-10-05 01:15:58,5.3833,-52.95,78.93,84,14,10.6
345,Buncrana,IE,2022-10-05 01:15:58,55.1333,-7.45,53.13,95,100,5.32
346,Buin,CL,2022-10-05 01:15:59,-33.7333,-70.75,58.42,72,100,3.24
347,Arraial Do Cabo,BR,2022-10-05 01:15:59,-22.9661,-42.0278,69.66,94,75,5.75
348,Illela,NG,2022-10-05 01:15:59,13.7292,5.2975,83.89,58,19,7.56
349,Argentan,FR,2022-10-05 01:16:00,48.75,-0.0167,50.86,96,49,7.14
350,Bud,US,2022-10-05 01:16:00,39.447,-86.1758,58.14,74,0,4.32
351,Flinders,AU,2022-10-05 01:16:01,-34.5833,150.8552,62.19,79,100,4.0
352,Jatai,BR,2022-10-05 01:16:01,-17.8814,-51.7144,70.74,80,9,3.62
353,Alice Springs,AU,2022-10-05 01:14:53,-23.7,133.8833,74.75,46,0,4.61
354,Borogontsy,RU,2022-10-05 01:16:02,62.6683,131.1683,27.25,63,29,9.26
355,Dolores,AR,2022-10-05 01:16:02,-36.3132,-57.6792,48.02,93,6,8.01
356,Sabang,ID,2022-10-05 01:16:03,5.8933,95.3214,77.11,89,100,10.42
357,Zarubino,RU,2022-10-05 01:16:03,42.63,131.0922,45.12,36,0,9.98
358,Puerto Leguizamo,CO,2022-10-05 01:16:03,-0.1934,-74.7819,78.1,71,49,1.25
359,Mwene-Ditu,CD,2022-10-05 01:16:04,-7.0,23.45,68.25,78,74,2.19
360,Zyryanka,RU,2022-10-05 01:16:04,65.75,150.85,25.16,68,100,22.75
361,Mmabatho,ZA,2022-10-05 01:16:05,-25.85,25.6333,76.33,21,86,17.05
362,Seymchan,RU,2022-10-05 01:16:05,62.8833,152.4333,21.25,87,100,28.36
363,Nieuw Amsterdam,SR,2022-10-05 01:16:06,5.8833,-55.0833,79.02,90,98,9.71
364,Chimbarongo,CL,2022-10-05 01:16:06,-34.7,-71.05,52.68,90,19,3.76
365,Cape Coast,GH,2022-10-05 01:16:06,5.1053,-1.2466,75.58,93,94,7.56
366,Shiraz,IR,2022-10-05 01:16:07,29.6036,52.5388,58.44,31,20,0.0
367,Skaerbaek,DK,2022-10-05 01:16:07,55.1573,8.769,59.25,90,100,17.05
368,Torbay,CA,2022-10-05 01:17:08,47.6666,-52.7314,50.27,86,0,19.57
369,Kosai,JP,2022-10-05 01:17:08,34.7105,137.5316,77.52,68,29,12.84
370,Sukhumi,GE,2022-10-05 01:17:08,43.0033,41.0153,65.75,92,100,2.98
371,Tooele,US,2022-10-05 01:12:19,40.5308,-112.2983,67.14,45,0,0.0
372,Limulunga,ZM,2022-10-05 01:17:09,-15.0969,23.1376,66.15,26,0,4.34
373,Roebourne,AU,2022-10-05 01:17:09,-20.7833,117.1333,78.06,30,0,4.07
374,Acari,PE,2022-10-05 01:17:10,-15.4311,-74.6158,63.99,69,24,3.76
375,Escanaba,US,2022-10-05 01:17:10,45.7453,-87.0646,59.95,94,0,0.0
376,Mercedes,AR,2022-10-05 01:17:11,-34.6515,-59.4307,57.78,82,11,9.19
377,Tommot,RU,2022-10-05 01:17:11,58.9564,126.2925,27.66,90,100,10.27
378,Nicoya,CR,2022-10-05 01:17:11,10.1483,-85.452,76.78,90,100,2.64
379,Bereda,ES,2022-10-05 01:17:12,43.2686,-7.5406,54.41,72,0,1.86
380,Cam Ranh,VN,2022-10-05 01:17:12,11.9214,109.1591,82.36,74,40,4.61
381,Akdepe,TM,2022-10-05 01:17:13,42.0551,59.3788,50.09,22,0,10.74
382,San Policarpo,PH,2022-10-05 01:17:13,12.1791,125.5072,82.71,79,99,6.46
383,Ferkessedougou,CI,2022-10-05 01:17:13,9.6,-5.2,71.87,90,100,3.15
384,Baherove,UA,2022-10-05 01:17:14,45.3742,36.2971,57.9,56,25,7.54
385,Collierville,US,2022-10-05 01:15:31,35.042,-89.6645,65.08,53,0,0.0
386,Moshenskoye,RU,2022-10-05 01:17:14,58.5102,34.5911,41.49,95,100,2.98
387,Cabano,PH,2022-10-05 01:17:15,10.5869,122.7002,83.26,77,100,11.56
388,La Libertad,EC,2022-10-05 01:17:15,-2.2333,-80.9,68.27,83,100,14.0
389,North Bend,US,2022-10-05 01:15:09,43.4065,-124.2243,62.24,90,100,5.75
390,Nome,US,2022-10-05 01:17:16,64.5011,-165.4064,49.15,71,0,14.97
391,Alta Floresta,BR,2022-10-05 01:17:16,-9.8756,-56.0861,73.29,86,70,3.67
392,Mareeba,AU,2022-10-05 01:14:50,-17.0,145.4333,83.44,64,93,8.43
393,Orlik,RU,2022-10-05 01:17:17,52.5178,99.825,24.12,49,1,2.66
394,Saint-Augustin,CA,2022-10-05 01:17:17,51.226,-58.6502,52.83,73,99,11.07
395,Porto Velho,BR,2022-10-05 01:17:18,-8.7619,-63.9039,78.85,89,0,0.0
396,Denpasar,ID,2022-10-05 01:13:17,-8.65,115.2167,78.46,94,75,4.61
397,Ewa Beach,US,2022-10-05 01:15:02,21.3156,-158.0072,84.15,64,75,16.11
398,Aosta,IT,2022-10-05 01:17:18,45.7667,7.4167,48.85,75,0,1.01
399,Weyburn,CA,2022-10-05 01:17:19,49.6668,-103.8511,61.02,55,8,4.61
400,Paraiso,CR,2022-10-05 01:17:19,9.8383,-83.8656,68.41,97,100,0.96
401,Tsaratanana,MG,2022-10-05 01:17:20,-16.7833,47.65,63.16,66,0,5.97
402,Puerto Colombia,CO,2022-10-05 01:17:20,10.9878,-74.9547,75.29,82,100,16.2
403,Codrington,AU,2022-10-05 01:17:20,-38.2667,141.9667,51.73,95,100,17.43
404,Tilichiki,RU,2022-10-05 01:17:21,60.4667,166.1,42.4,97,100,11.65
405,Dong Hoi,VN,2022-10-05 01:17:21,17.4833,106.6,79.9,86,95,6.58
406,Dubbo,AU,2022-10-05 01:16:02,-32.25,148.6167,55.53,88,100,17.27
407,Mackay,AU,2022-10-05 01:16:28,-21.15,149.2,77.68,58,91,13.18
408,Karratha,AU,2022-10-05 01:17:22,-20.7377,116.8463,77.13,30,0,3.53
409,Gravelbourg,CA,2022-10-05 01:17:22,49.8834,-106.5512,64.67,41,2,4.12
410,Chicama,PE,2022-10-05 01:17:23,-7.8447,-79.1469,57.74,82,22,6.29
411,Barinas,VE,2022-10-05 01:17:23,8.6226,-70.2075,78.84,94,96,3.44
412,Yucca Valley,US,2022-10-05 01:17:40,34.1142,-116.4322,88.03,27,10,4.0
413,Praia Da Vitoria,PT,2022-10-05 01:18:23,38.7333,-27.0667,70.75,94,75,7.85
414,San Nicolas,PH,2022-10-05 01:18:24,18.1725,120.5953,87.71,79,20,4.61
415,Olafsvik,IS,2022-10-05 01:18:24,64.8945,-23.7142,39.97,92,100,36.37
416,Pinega,RU,2022-10-05 01:18:25,64.7001,43.3936,42.48,97,100,4.99
417,Chihuahua,MX,2022-10-05 01:18:25,28.5,-106.0,68.83,38,4,7.31
418,Zbarazh,UA,2022-10-05 01:18:26,49.6636,25.7762,46.38,87,42,11.34
419,Ilheus,BR,2022-10-05 01:18:26,-14.7889,-39.0494,78.62,78,20,9.22
420,Rudsar,IR,2022-10-05 01:18:26,37.1376,50.288,69.78,61,0,2.48
421,Taitung,TW,2022-10-05 01:18:27,22.7583,121.1444,84.47,70,75,4.61
422,Kitimat,CA,2022-10-05 01:15:09,54.0524,-128.6534,57.58,53,100,3.33
423,Toamasina,MG,2022-10-05 01:18:27,-18.1667,49.3833,62.6,94,40,2.3
424,Buala,SB,2022-10-05 01:18:28,-8.145,159.5921,84.29,72,78,11.77
425,Peno,RU,2022-10-05 01:18:28,56.9262,32.7426,39.24,95,100,3.27
426,Pangnirtung,CA,2022-10-05 01:18:29,66.1451,-65.7125,34.07,68,100,5.93
427,Oga,IT,2022-10-05 01:18:29,46.4631,10.347,41.81,47,2,1.25
428,Zalantun,CN,2022-10-05 01:18:30,48.0,122.7167,39.7,30,100,13.13
429,Sondershausen,DE,2022-10-05 01:18:30,51.3667,10.8667,51.17,76,93,3.65
430,Marinette,US,2022-10-05 01:18:31,45.1,-87.6307,62.69,59,0,6.91
431,Ozernovskiy,RU,2022-10-05 01:18:31,51.5,156.5167,45.45,94,100,21.43
432,Santa Vitoria Do Palmar,BR,2022-10-05 01:18:32,-33.5189,-53.3681,53.51,89,0,6.11
433,Atherton,GB,2022-10-05 01:18:32,53.5237,-2.4935,62.42,95,100,4.0
434,Yichang,CN,2022-10-05 01:18:32,30.7144,111.2847,54.75,72,100,2.62
435,Atasu,KZ,2022-10-05 01:18:33,48.6814,71.6433,33.48,47,13,8.63
436,Isabela,PH,2022-10-05 01:18:33,6.7085,121.9711,84.25,71,91,7.54
437,Camrose,CA,2022-10-05 01:15:23,53.0168,-112.8353,60.93,37,100,7.2
438,Magalia,US,2022-10-05 01:18:34,39.8121,-121.5783,78.15,52,97,2.68
439,Almeirim,BR,2022-10-05 01:18:34,-1.5233,-52.5817,79.59,67,28,4.63
440,Kalmunai,LK,2022-10-05 01:18:35,7.4167,81.8167,80.62,69,100,4.34
441,Matara,LK,2022-10-05 01:18:35,5.9485,80.5353,78.13,85,99,12.59
442,Abis,PH,2022-10-05 01:18:36,9.7173,122.9438,83.35,74,100,5.35
443,Zyryanovsk,KZ,2022-10-05 01:18:36,49.7386,84.2719,34.05,53,0,1.66
444,Vryburg,ZA,2022-10-05 01:18:36,-26.9566,24.7284,63.36,17,16,5.95
445,Iwanai,JP,2022-10-05 01:18:37,42.9744,140.5089,47.41,86,98,7.78
446,Yarada,IN,2022-10-05 01:18:37,17.65,83.2667,79.12,94,40,2.3
447,Awbari,LY,2022-10-05 01:18:38,26.5921,12.7805,71.38,39,0,8.48
448,Atagay,RU,2022-10-05 01:18:38,55.1033,99.3875,28.58,83,47,1.81
449,Tromso,NO,2022-10-05 01:18:39,69.6496,18.957,46.42,71,100,13.8
450,Okhotsk,RU,2022-10-05 01:18:39,59.3833,143.3,34.02,50,100,15.32
451,Cockburn Town,TC,2022-10-05 01:18:40,21.4612,-71.1419,83.28,76,99,5.82
452,Hirara,JP,2022-10-05 01:18:40,24.8,125.2833,85.86,70,20,11.5
453,Nizwa,OM,2022-10-05 01:18:40,22.9333,57.5333,74.5,56,26,2.73
454,Sovetskiy,RU,2022-10-05 01:18:41,61.3614,63.5842,45.12,93,61,0.56
455,Udankudi,IN,2022-10-05 01:18:41,8.4333,78.0167,80.78,68,100,5.17
456,Kampong Thum,KH,2022-10-05 01:18:41,12.7111,104.8887,79.72,85,65,4.18
457,Yamada,JP,2022-10-05 01:18:42,39.4667,141.95,60.57,68,99,7.67
458,Pingdu,CN,2022-10-05 01:18:42,36.7844,119.9464,55.35,54,6,11.21
459,Mpongwe,ZM,2022-10-05 01:19:43,-13.5091,28.155,65.89,36,5,5.55
460,Mamakan,RU,2022-10-05 01:19:43,57.8161,114.0028,25.9,84,86,3.58
461,Rehoboth,NA,2022-10-05 01:19:43,-23.3167,17.0833,65.95,18,0,1.9
462,Pingliang,CN,2022-10-05 01:15:40,35.5392,106.6861,45.93,94,100,2.77
463,Harper,LR,2022-10-05 01:19:44,4.375,-7.7169,76.33,92,100,7.56
464,Santo Domingo,DO,2022-10-05 01:15:14,18.5001,-69.9886,82.04,89,75,0.0
465,Asyut,EG,2022-10-05 01:19:44,27.181,31.1837,74.88,41,0,7.63
466,Careiro Da Varzea,BR,2022-10-05 01:19:45,-3.2003,-59.8119,84.81,62,99,4.5
467,Chlorakas,CY,2022-10-05 01:19:45,34.8042,32.4083,72.48,78,0,2.3
468,Esil,KZ,2022-10-05 01:19:46,51.9556,66.4042,40.57,39,8,5.12
469,Grand Gaube,MU,2022-10-05 01:19:46,-20.0064,57.6608,68.4,76,91,1.99
470,Beloha,MG,2022-10-05 01:19:46,-25.1667,45.05,65.01,97,17,2.19
471,Santa Marinella,IT,2022-10-05 01:19:47,42.0345,11.8536,68.49,84,8,4.5
472,San Luis,AR,2022-10-05 01:19:47,-33.295,-66.3356,66.79,41,83,16.8
473,Pio Xii,BR,2022-10-05 01:19:48,-3.8325,-45.1525,78.35,71,9,6.64
474,Ivdel,RU,2022-10-05 01:19:48,60.6911,60.4206,42.98,78,38,2.35
475,Opuwo,NA,2022-10-05 01:19:49,-18.0607,13.84,66.38,40,0,2.82
476,El Campo,US,2022-10-05 01:19:49,29.1966,-96.2697,77.88,50,0,6.91
477,Kousseri,CM,2022-10-05 01:19:49,12.0769,15.0306,80.92,63,100,6.89
478,Uribia,CO,2022-10-05 01:19:50,11.7139,-72.266,84.45,68,51,14.07
479,Sal Rei,CV,2022-10-05 01:19:50,16.1833,-22.9167,80.02,78,99,6.35
480,Cortez,US,2022-10-05 01:19:44,37.3489,-108.5859,63.36,56,0,10.36
481,Nueva Loja,EC,2022-10-05 01:19:51,0.0847,-76.8828,75.88,75,100,1.54
482,Changji,CN,2022-10-05 01:19:51,44.0167,87.3167,45.39,53,0,2.24
483,Kirakira,SB,2022-10-05 01:19:52,-10.4544,161.9205,84.33,70,21,10.36
484,Taloqan,AF,2022-10-05 01:19:52,36.7361,69.5345,57.49,37,0,3.27
485,Canyon Lake,US,2022-10-05 01:19:52,29.8752,-98.2625,78.62,38,1,1.01
486,Vilhena,BR,2022-10-05 01:19:53,-12.7406,-60.1458,72.57,78,40,2.98
487,Jumla,NP,2022-10-05 01:19:53,29.2747,82.1838,54.34,85,9,4.25
488,San Onofre,CO,2022-10-05 01:19:53,9.7359,-75.5263,78.85,89,100,3.51
489,Skibbereen,IE,2022-10-05 01:19:54,51.55,-9.2667,57.11,94,100,15.75
490,Lipin Bor,RU,2022-10-05 01:19:54,60.2622,37.9763,47.26,93,100,5.95
491,Cap-Aux-Meules,CA,2022-10-05 01:16:59,47.3821,-61.8597,53.65,71,20,9.22
492,Kawalu,ID,2022-10-05 01:19:55,-7.3817,108.2082,76.64,85,100,2.48
493,Trincomalee,LK,2022-10-05 01:19:55,8.5711,81.2335,79.83,79,100,16.71
494,Porto Santo,PT,2022-10-05 01:19:56,33.072,-16.3415,68.38,83,20,6.91
495,Horki,BY,2022-10-05 01:19:56,54.2861,30.9842,42.75,93,100,11.01
496,Grindavik,IS,2022-10-05 01:19:56,63.8424,-22.4338,43.27,81,100,24.16
497,Biak,ID,2022-10-05 01:19:57,-0.9131,122.8766,83.55,64,76,1.9
498,Raga,SS,2022-10-05 01:19:57,8.4596,25.678,67.37,96,85,2.48
499,Rengo,CL,2022-10-05 01:19:58,-34.4167,-70.8667,50.99,79,66,2.53
500,Saint-Francois,FR,2022-10-05 01:19:58,46.4154,3.9054,45.84,100,100,2.3
501,Avera,US,2022-10-05 01:19:58,33.194,-82.5271,62.11,58,0,5.61
502,Mayumba,GA,2022-10-05 01:17:22,-3.432,10.6554,75.54,83,100,6.17
503,Sistranda,NO,2022-10-05 01:19:59,63.7256,8.834,49.96,80,40,20.27
504,Acapulco,MX,2022-10-05 01:19:59,16.8634,-99.8901,82.22,78,40,5.75
505,La Ronge,CA,2022-10-05 01:21:00,55.1001,-105.2842,55.65,62,40,5.75
506,Rocha,UY,2022-10-05 01:21:00,-34.4833,-54.3333,49.23,94,0,5.1
507,Puma,TZ,2022-10-05 01:21:00,-5.0,34.7333,60.85,59,82,12.03
508,Ust-Maya,RU,2022-10-05 01:21:01,60.4167,134.5333,27.43,54,75,11.7
509,Yar-Sale,RU,2022-10-05 01:21:01,66.8333,70.8333,37.74,73,100,10.54
510,Oro Valley,US,2022-10-05 01:21:01,32.3909,-110.9665,75.38,51,49,12.15
511,Porteirinha,BR,2022-10-05 01:21:02,-15.7433,-43.0283,75.87,52,93,5.12
512,Pincher Creek,CA,2022-10-05 01:21:03,49.4833,-113.952,66.65,42,0,2.3
513,Aksarka,RU,2022-10-05 01:21:03,66.5606,67.7975,33.26,84,6,0.81
514,Kormilovka,RU,2022-10-05 01:21:03,55.0026,74.1028,39.58,80,80,6.53
515,Teguldet,RU,2022-10-05 01:21:04,57.3064,88.1667,33.31,97,100,8.61
516,Bautzen,DE,2022-10-05 01:17:26,51.1833,14.4333,53.22,88,100,1.99
517,Pathein,MM,2022-10-05 01:21:04,16.7833,94.7333,77.95,89,79,5.66
518,Portland,US,2022-10-05 01:20:16,45.5234,-122.6762,71.56,70,20,0.0
519,Los Llanos De Aridane,ES,2022-10-05 01:21:05,28.6585,-17.9182,78.12,58,0,8.05
520,Vestmannaeyjar,IS,2022-10-05 01:21:05,63.4427,-20.2734,43.05,77,100,33.55
521,Barsi,IN,2022-10-05 01:21:05,18.2333,75.7,75.54,71,100,8.43
522,Hami,CN,2022-10-05 01:21:06,42.8,93.45,53.64,59,99,6.98
523,Bonavista,CA,2022-10-05 01:21:06,48.6499,-53.1147,51.06,77,0,19.44
524,Mamallapuram,IN,2022-10-05 01:21:07,12.6264,80.1722,84.25,75,100,1.97
525,Juneau,US,2022-10-05 01:16:15,58.3019,-134.4197,56.1,90,75,0.0
526,Boa Vista,BR,2022-10-05 01:21:07,2.8197,-60.6733,82.38,69,20,4.61
527,Jacqueville,CI,2022-10-05 01:21:08,5.2052,-4.4146,75.79,93,100,8.5
528,Port Victoria,KE,2022-10-05 01:21:08,0.0939,33.9756,67.86,78,92,6.71
529,Doha,QA,2022-10-05 01:16:16,25.2867,51.5333,84.18,84,0,5.75
530,Nogliki,RU,2022-10-05 01:21:09,51.8333,143.1667,37.13,59,12,20.6
531,George,ZA,2022-10-05 01:21:09,-33.963,22.4617,47.75,93,3,3.44
532,Poplar Bluff,US,2022-10-05 01:21:10,36.757,-90.3929,67.78,58,0,0.0
533,Santa Marta,CO,2022-10-05 01:21:10,11.2408,-74.199,86.9,71,75,9.22
534,Bonthe,SL,2022-10-05 01:21:10,7.5264,-12.505,77.0,88,100,4.61
535,Mount Gambier,AU,2022-10-05 01:21:11,-37.8333,140.7667,52.21,98,100,11.03
536,Sabla,NG,2022-10-05 01:21:12,12.7525,4.7077,82.06,66,87,8.01
537,Atar,MR,2022-10-05 01:21:13,20.5169,-13.0499,93.33,21,8,8.84
538,Iquique,CL,2022-10-05 01:21:13,-20.2208,-70.1431,59.04,71,7,1.5
539,Yulara,AU,2022-10-05 01:21:13,-25.2406,130.9889,72.46,37,0,4.54
540,Tecoanapa,MX,2022-10-05 01:21:14,16.5167,-98.75,80.11,77,6,4.74
541,Inuvik,CA,2022-10-05 01:21:14,68.3499,-133.7218,34.66,80,20,10.36
542,Carballo,ES,2022-10-05 01:18:57,43.213,-8.691,58.42,81,4,4.05
543,Barda,AZ,2022-10-05 01:21:15,40.3744,47.1267,66.4,65,0,3.89
544,Antalaha,MG,2022-10-05 01:21:15,-14.9003,50.2788,68.36,74,99,6.31
545,Port Augusta,AU,2022-10-05 01:21:16,-32.5,137.7667,74.35,47,0,10.02
546,Inta,RU,2022-10-05 01:21:16,66.0317,60.1659,36.34,80,100,9.64
547,Nuuk,GL,2022-10-05 01:21:16,64.1835,-51.7216,36.88,86,100,16.11
548,Mezhdurechensk,RU,2022-10-05 01:21:17,53.6942,88.0603,32.05,76,100,3.02
549,Gouyave,GD,2022-10-05 01:21:17,12.1646,-61.7296,79.57,83,20,6.91
550,Illapel,CL,2022-10-05 01:21:18,-31.6308,-71.1653,52.41,73,99,3.33
551,Half Moon Bay,US,2022-10-05 01:21:18,37.4636,-122.4286,74.88,78,100,19.57
552,Saldanha,ZA,2022-10-05 01:21:18,-33.0117,17.9442,44.65,70,0,10.78
553,Picos,BR,2022-10-05 01:22:19,-7.0769,-41.4669,78.57,27,22,2.37
554,Sjovegan,NO,2022-10-05 01:22:19,68.8726,17.8474,49.21,89,100,7.56
555,San Vicente De Canete,PE,2022-10-05 01:22:20,-13.0751,-76.3835,60.22,84,37,6.02
556,Lyuban,BY,2022-10-05 01:22:20,52.7985,28.0048,43.48,96,18,11.25
557,Klyuchi,RU,2022-10-05 01:22:20,52.2667,79.1667,39.9,47,100,6.89
558,Khanpur,PK,2022-10-05 01:22:21,28.6453,70.6567,78.96,40,0,9.91
559,Sibu,MY,2022-10-05 01:22:21,2.3,111.8167,73.71,100,40,2.3
560,Vanavara,RU,2022-10-05 01:22:22,60.34,102.2797,26.47,77,51,7.76
561,Elko,US,2022-10-05 01:22:22,41.0002,-115.5012,70.23,21,0,5.01
562,Sidi Ali,DZ,2022-10-05 01:22:22,36.0998,0.4206,68.05,74,6,4.5
563,Kargil,IN,2022-10-05 01:22:23,34.5667,76.1,40.86,65,0,4.94
564,Koindu,GN,2022-10-05 01:22:23,8.4386,-10.3253,67.23,99,67,1.74
565,Moctezuma,MX,2022-10-05 01:22:23,29.8,-109.6667,77.31,55,0,6.62
